runNumber,eventNumber,mcChannelNumber,eventWeight,MSTracklet_endcap_avg_dR_raw,MSTracklet_endcap_rms_dR_raw,MSeg_endcap_avg_dR_raw,MSeg_endcap_rms_dR_raw,MS1Vtx_endcap_hits_ntot_raw,MSVtx_MET_dphi_raw,MS1Vtx_avg_clustime_raw,MS1Vtx_rms_clustime_raw,MS1Vtx_maxclustime_raw,MS1Vtx_nTracklet_raw,htmiss_NOSYS,met_met_NOSYS,msegUnAssoc_nBIL,msegUnAssoc_nBML,msegUnAssoc_nBOL,msegUnAssoc_nEIL,msegUnAssoc_nEML,msegUnAssoc_nEOL,muSeg_nBIL,muSeg_nBML,muSeg_nBOL,muSeg_nEIL,muSeg_nEML,muSeg_nEOL,msvtx_nTGC_s
483398,2474162620,0,1.0,0.0,0.0,0.3658753037452698,0.45843198895454407,1909.0,0.8704649209976196,0.4550298750400543,1.2916194200515747,2.9919235706329346,3.0,0.0,22829.71484375,7,0,6,15,42,37,7,0,6,16,46,42,978
483398,1986250633,0,1.0,0.0,0.0,0.29570817947387695,0.3520277440547943,1979.0,0.43101638555526733,0.12216857820749283,4.6986565589904785,10.180312156677246,5.0,12564.6474609375,29884.765625,1,1,1,11,38,35,1,1,1,13,41,37,940
483398,1987042913,0,1.0,0.0,0.0,0.2738790512084961,0.34750863909721375,2790.0,0.6041756868362427,0.0,0.0,-1.0,6.0,30973.052734375,50963.703125,7,2,1,12,49,37,7,2,1,16,53,41,1445
483398,2398430509,0,1.0,0.0,0.0,0.40987473726272583,0.49464061856269836,1901.0,0.10371279716491699,1.9875032901763916,3.6333372592926025,9.747462272644043,4.0,29729.00390625,34577.6328125,5,2,0,14,29,36,5,2,0,15,29,36,982
483398,381365278,0,1.0,0.0,0.0,0.3470005989074707,0.4279707968235016,2277.0,0.5159201622009277,-0.3365839719772339,1.0226553678512573,0.6290947198867798,5.0,12584.46875,38164.671875,5,3,5,6,28,43,5,3,5,6,28,43,1191
483398,367001797,0,1.0,0.0,0.0,0.33348509669303894,0.4239700138568878,2294.0,0.7309556603431702,1.8150402307510376,2.289461612701416,3.6965231895446777,3.0,32419.455078125,29946.35546875,7,1,5,8,45,44,7,1,5,11,49,48,1072
483398,1094615620,0,1.0,0.0,0.0,0.32892006635665894,0.41551733016967773,2447.0,0.2764965295791626,0.0,0.0,-1.0,4.0,32087.861328125,30423.78125,9,2,6,9,40,43,9,2,6,9,42,44,1233
483398,1248889317,0,1.0,0.0,0.0,0.4168612062931061,0.4828759729862213,2740.0,1.1277194023132324,0.0,0.0,-1.0,3.0,33243.76953125,40444.3125,5,5,1,4,26,41,5,5,1,6,29,42,1390
483398,1648970889,0,1.0,0.0,0.0,0.3987218737602234,0.456164687871933,2189.0,3.1400158405303955,0.279822438955307,4.251284122467041,9.248025894165039,3.0,20702.869140625,25769.611328125,5,6,6,13,38,32,5,6,6,14,40,33,978
483398,1655047516,0,1.0,0.0,0.0,0.36389559507369995,0.4412156045436859,2175.0,0.2624633312225342,6.475092887878418,11.89991569519043,28.714588165283203,6.0,21341.083984375,33251.5,7,6,5,11,35,32,7,6,5,16,35,33,1065
483398,807380800,0,1.0,0.0,0.0,0.3801918923854828,0.48665937781333923,2223.0,1.6998401880264282,-2.032914400100708,7.2404093742370605,7.200028419494629,3.0,19149.173828125,20173.353515625,11,3,3,14,45,46,11,3,3,16,46,54,1009
483398,1052842768,0,1.0,0.0,0.0,0.43190711736679077,0.5113297700881958,1708.0,0.2923988103866577,-0.6088741421699524,2.0732102394104004,2.440171241760254,4.0,37450.51171875,24482.744140625,4,3,1,17,33,37,4,3,1,17,35,39,911
483398,2044270913,0,1.0,0.0,0.0,0.4328376352787018,0.5146160125732422,2074.0,0.04027552530169487,8.542115211486816,14.27232837677002,30.994272232055664,3.0,37524.84765625,35546.1015625,13,3,4,16,43,36,14,3,4,20,47,45,1028
483398,2110423229,0,1.0,0.0,0.0,0.41375043988227844,0.4823424816131592,1705.0,2.1187124252319336,1.9115862846374512,4.331791400909424,10.063015937805176,3.0,26543.013671875,26302.001953125,6,3,3,16,23,34,6,3,3,18,25,37,979
483398,2216634922,0,1.0,0.0,0.0,0.3623417913913727,0.44665566086769104,1855.0,0.29498571157455444,-1.6669687032699585,3.991215229034424,5.186866283416748,3.0,28183.80859375,22837.9765625,4,2,1,14,45,35,4,2,1,16,50,38,938
483398,2218000219,0,1.0,0.0,0.0,0.3415515422821045,0.3996610939502716,1943.0,0.0996556282043457,-0.9067535400390625,1.91798996925354,2.626939058303833,6.0,31242.404296875,52321.71484375,9,3,5,20,33,35,9,3,5,21,37,36,980
483398,825092192,0,1.0,0.0,0.0,0.36317333579063416,0.44560056924819946,2300.0,0.4292851686477661,-0.995763897895813,2.412358283996582,2.0460798740386963,3.0,32175.826171875,35667.9453125,4,1,2,8,37,38,4,1,2,9,37,39,1258
483398,739863661,0,1.0,0.0,0.0,0.3539270758628845,0.42750808596611023,2105.0,1.077005386352539,0.0,0.0,-1.0,3.0,0.0,24031.052734375,8,4,3,15,43,43,8,4,3,16,43,43,1134
483398,481571427,0,1.0,0.0,0.0,0.3557928800582886,0.4537448287010193,1883.0,0.4869577884674072,0.0,0.0,-1.0,3.0,30901.55078125,85031.203125,2,6,2,15,41,43,3,6,2,16,42,43,1071
483398,513734790,0,1.0,0.0,0.0,0.3839086890220642,0.44390666484832764,2148.0,0.2330286204814911,0.5945093631744385,2.055133581161499,3.193490982055664,3.0,31597.009765625,40347.0703125,5,4,4,15,33,38,5,4,4,17,35,41,1196
483398,1633244548,0,1.0,0.0,0.0,0.34428417682647705,0.42597484588623047,2261.0,0.6948392391204834,0.0,0.0,-1.0,5.0,38954.59375,33959.90234375,4,6,4,10,41,44,4,6,4,12,45,46,1112
483398,1888941418,0,1.0,0.0,0.0,0.35999515652656555,0.40958935022354126,1894.0,1.4223041534423828,0.0,0.0,-1.0,3.0,20427.25,29526.01953125,6,4,3,5,38,34,6,4,3,7,41,34,964
483398,2256194757,0,1.0,0.677950918674469,0.677950918674469,0.373605340719223,0.4571675658226013,2986.0,2.0030884742736816,-0.1218295693397522,1.3274579048156738,1.7398710250854492,3.0,38771.25,22570.607421875,6,1,0,16,60,56,6,1,0,17,60,56,1556
479269,3904306798,0,1.0,0.0,0.0,0.29239389300346375,0.3609311282634735,1924.0,0.6959260702133179,0.0,0.0,-1.0,4.0,24827.056640625,29531.994140625,3,2,3,11,36,40,3,2,3,13,38,41,1052
474679,3406908835,0,1.0,0.0,0.0,0.22876398265361786,0.2758982181549072,2609.0,0.06759059429168701,-1.4578486680984497,4.368730545043945,2.7262566089630127,3.0,38453.984375,42933.87109375,2,2,1,13,39,37,2,2,1,13,39,38,1362
474679,1529066143,0,1.0,0.6124570369720459,0.6124570369720459,0.35208651423454285,0.44334593415260315,2214.0,2.548265218734741,0.8113247752189636,1.747340202331543,2.810258626937866,3.0,0.0,31793.90234375,3,2,5,27,51,32,4,3,6,30,55,32,1097
486384,378273975,0,1.0,0.0,0.0,0.3929397463798523,0.4487617611885071,2858.0,0.038290172815322876,1.9652920961380005,3.561274766921997,4.212367534637451,5.0,24607.30859375,25414.404296875,4,4,2,6,47,41,4,4,2,6,50,44,1602
486384,356554021,0,1.0,0.0,0.0,0.3692268133163452,0.43116676807403564,2339.0,0.06049349904060364,0.0,0.0,-1.0,3.0,33377.07421875,38726.5234375,7,2,1,8,45,42,7,2,1,9,46,44,1092
476991,1782548689,0,1.0,0.0,0.0,0.3673383891582489,0.425189346075058,2045.0,0.3469506502151489,0.0,0.0,-1.0,3.0,24357.462890625,26613.578125,9,4,4,13,35,34,9,4,4,14,38,35,979
476991,1810947185,0,1.0,0.0,0.0,0.32767102122306824,0.401718407869339,2508.0,0.01775793358683586,0.0,0.0,-1.0,5.0,30955.0390625,39740.75,3,2,3,18,43,41,3,2,3,18,45,46,1326
481207,2736114290,0,1.0,0.0,0.0,0.33571282029151917,0.43312960863113403,1959.0,0.13570189476013184,1.9981685876846313,3.3187432289123535,9.105549812316895,3.0,34732.484375,66602.859375,4,2,2,13,49,39,6,2,3,14,51,39,944
481207,1975505085,0,1.0,0.0,0.0,0.3255881369113922,0.39911553263664246,2292.0,0.746990442276001,-0.6119629144668579,0.8778738975524902,0.0,3.0,28018.484375,40259.0234375,4,3,3,12,48,35,4,3,3,14,52,37,966
481207,3369697004,0,1.0,0.0,0.0,0.3073796033859253,0.39532724022865295,1845.0,0.157615065574646,-1.3779001235961914,1.8557628393173218,0.2626737952232361,5.0,27909.162109375,20406.91015625,2,3,6,13,25,35,2,3,6,16,26,36,953
481207,3499307627,0,1.0,0.641080379486084,0.641080379486084,0.3351612091064453,0.38984134793281555,1679.0,0.21313095092773438,0.0,0.0,-1.0,4.0,27618.40625,26401.65625,7,3,1,7,29,33,7,3,1,8,30,33,999
481207,2559720622,0,1.0,0.5829731225967407,0.5829731225967407,0.3356647491455078,0.4080521762371063,2294.0,0.27717113494873047,-0.8132802844047546,2.1817610263824463,2.530763864517212,3.0,12893.5234375,24679.7578125,9,6,2,10,36,38,9,6,4,11,38,40,1101
481207,1648541660,0,1.0,0.0,0.0,0.35895517468452454,0.4205189049243927,2235.0,0.1477653980255127,0.5501537919044495,3.0065784454345703,5.9033284187316895,3.0,21861.748046875,44329.38671875,6,2,3,17,42,37,7,2,3,22,45,40,1184
479269,135646960,0,1.0,0.0,0.0,0.28180885314941406,0.33948004245758057,1994.0,0.1879115104675293,-1.2995611429214478,3.9173500537872314,3.656658887863159,6.0,27755.5234375,67683.75,6,1,2,8,28,36,6,1,2,11,31,40,1039
479269,2251838883,0,1.0,0.0,0.0,0.2832469046115875,0.3812488913536072,2001.0,2.5344297885894775,4.580493927001953,6.14910364151001,8.682999610900879,3.0,0.0,21878.345703125,6,5,0,20,41,41,6,5,0,22,45,42,1069
479913,2673948565,0,1.0,0.0,0.0,0.37558960914611816,0.461525022983551,1994.0,1.2053031921386719,-0.0043244860135018826,3.385385274887085,9.254878997802734,3.0,36771.34765625,24495.3125,1,0,4,15,34,35,1,0,4,20,36,38,1113
479913,3469670940,0,1.0,0.0,0.0,0.38025668263435364,0.4463097155094147,2243.0,0.08586382865905762,-0.061891138553619385,0.8723570704460144,0.8082676529884338,5.0,33830.453125,47329.2734375,3,2,3,4,34,34,3,2,3,4,35,35,1006
474679,446056274,0,1.0,0.0,0.0,0.4266605079174042,0.5019112825393677,2569.0,0.0834188461303711,0.0,0.0,-1.0,4.0,36429.828125,59154.6796875,5,1,3,16,39,40,5,1,3,18,39,42,1313
480022,978252072,0,1.0,0.0,0.0,0.321794718503952,0.4188178777694702,2017.0,0.35659676790237427,0.0,0.0,-1.0,3.0,27319.22265625,46459.71875,6,1,2,19,41,36,6,1,2,20,42,37,994
480022,931128977,0,1.0,0.0,0.0,0.28768640756607056,0.3693578541278839,2103.0,0.20780372619628906,-1.6183359622955322,5.199344158172607,3.316741704940796,3.0,5512.94580078125,57492.66796875,5,4,1,16,39,43,5,4,1,19,40,44,1113
480022,974712269,0,1.0,0.0,0.0,0.38745665550231934,0.47637805342674255,2567.0,0.08225393295288086,0.610889196395874,3.6854379177093506,5.356091022491455,3.0,17941.466796875,24028.03125,8,2,4,14,49,40,8,2,4,18,51,41,1360
484653,259510833,0,1.0,0.0,0.0,0.3388510048389435,0.42301246523857117,2179.0,0.07423019409179688,-0.4709407389163971,2.048491954803467,1.7116414308547974,3.0,30316.2265625,35209.23828125,5,1,3,12,33,40,5,1,3,16,36,41,1112
484653,261784808,0,1.0,0.0,0.0,0.36418616771698,0.43010106682777405,2442.0,0.09288454055786133,13.330557823181152,27.55660629272461,55.08675003051758,3.0,39410.84375,46379.4453125,3,1,7,6,44,48,3,1,7,10,45,50,1337
484653,271896598,0,1.0,0.0,0.0,0.37219592928886414,0.4589483141899109,2984.0,0.03573864698410034,-0.9674708843231201,1.9910551309585571,3.066688060760498,3.0,22180.708984375,29108.546875,5,0,1,14,31,33,5,0,1,16,33,34,1490
484653,265015627,0,1.0,0.0,0.0,0.37668174505233765,0.4522535502910614,1801.0,0.2599644064903259,-2.4273674488067627,6.672417640686035,3.9312729835510254,5.0,26969.44140625,20390.462890625,3,2,3,9,24,37,3,2,3,10,26,39,981
484653,280641539,0,1.0,1.109647274017334,1.109647274017334,0.32803550362586975,0.41384056210517883,2031.0,0.545615553855896,0.0,0.0,-1.0,6.0,29553.470703125,25312.98828125,5,2,5,6,40,33,5,2,5,7,42,35,1019
484653,332547631,0,1.0,0.0,0.0,0.413953959941864,0.5128918290138245,1958.0,0.0966004729270935,3.092108964920044,3.780597686767578,6.398369789123535,3.0,22053.75,34456.1796875,6,1,1,12,44,38,6,1,1,12,47,41,983
474770,801973971,0,1.0,0.0,0.0,0.24648363888263702,0.32298994064331055,2279.0,1.4748802185058594,0.10896565020084381,3.4784815311431885,3.6899032592773438,3.0,8367.9970703125,21122.99609375,5,4,1,13,36,33,5,4,1,14,42,39,1107
474770,789805531,0,1.0,0.0,0.0,0.3931692838668823,0.4827866852283478,1915.0,0.5306856632232666,3.220183849334717,7.991995811462402,20.385684967041016,3.0,23847.6953125,58433.3125,4,2,4,16,43,44,4,2,4,19,49,50,937
474770,848742720,0,1.0,0.9228062033653259,0.9228062033653259,0.4333014190196991,0.49066609144210815,1745.0,0.6808481812477112,-1.381799340248108,3.3923184871673584,1.3321601152420044,3.0,28742.8359375,47266.2109375,11,0,3,16,27,42,11,0,3,21,28,43,941
474770,227013790,0,1.0,0.0,0.0,0.44811123609542847,0.5314522981643677,2201.0,0.6749240159988403,-0.32524004578590393,1.534670114517212,1.0523021221160889,5.0,33570.72265625,30669.443359375,4,1,1,9,25,36,4,1,1,10,26,40,1104
474770,893001868,0,1.0,0.5211629271507263,0.5211629271507263,0.35014235973358154,0.433876097202301,2247.0,1.6680800914764404,1.0341769456863403,2.610682487487793,5.598898410797119,4.0,34738.8984375,62965.35546875,7,1,4,14,39,48,7,1,4,15,44,60,1187
474770,944663887,0,1.0,0.0,0.0,0.3118252456188202,0.3990803062915802,2016.0,0.09275150299072266,-0.08962690830230713,1.851179599761963,2.2968666553497314,4.0,0.0,64831.87890625,1,5,0,13,40,43,1,5,0,16,45,53,1043
474770,766952597,0,1.0,0.0,0.0,0.3245319128036499,0.3926103711128235,1718.0,1.971777319908142,0.0,0.0,-1.0,9.0,16982.619140625,23260.53125,2,3,1,17,40,39,2,3,1,18,40,39,920
474770,944474419,0,1.0,0.0,0.0,0.41073065996170044,0.47545918822288513,2059.0,0.06885206699371338,0.0,0.0,-1.0,4.0,28802.904296875,36685.08984375,5,2,5,9,57,40,5,2,5,10,59,41,1086
474770,558121440,0,1.0,0.0,0.0,0.37068819999694824,0.4728615880012512,2064.0,1.1079380512237549,-0.3036586046218872,4.641711235046387,5.4536566734313965,4.0,20326.791015625,31411.791015625,8,0,3,12,19,38,8,0,3,13,20,38,1028
474770,576512812,0,1.0,0.0,0.0,0.3271900713443756,0.4135061502456665,2034.0,1.4900583028793335,-1.8569871187210083,1.8569871187210083,-1.8569871187210083,4.0,27724.01953125,45115.31640625,2,0,5,16,35,34,2,0,5,16,37,39,1070
474770,552755649,0,1.0,0.0,0.0,0.4358106553554535,0.5074843764305115,1895.0,1.4280996322631836,1.7313162088394165,2.730466365814209,6.113936901092529,4.0,11138.615234375,20141.744140625,13,0,7,16,42,31,13,0,7,17,49,43,1030
474770,802023211,0,1.0,0.0,0.0,0.48667922616004944,0.5277774333953857,2033.0,0.17653918266296387,1.4408024549484253,2.015587091445923,3.4671974182128906,3.0,34931.29296875,30057.46875,3,3,7,17,43,40,3,3,7,23,52,47,930
479598,1205263865,0,1.0,0.0,0.0,0.3418530821800232,0.41395530104637146,2647.0,0.09526371955871582,2.197033166885376,2.836719512939453,5.714519500732422,3.0,14245.06640625,40490.140625,5,1,2,5,47,39,5,1,2,6,47,39,1357
479598,1093519051,0,1.0,0.0,0.0,0.33563193678855896,0.404865026473999,2581.0,0.0562286376953125,1.0534416437149048,3.755709409713745,4.573516368865967,5.0,24341.4375,44991.421875,7,0,3,13,44,40,7,0,3,14,44,41,1347
479598,1086596123,0,1.0,0.0,0.0,0.3650890588760376,0.4401685893535614,1803.0,0.8577706813812256,0.8526294231414795,3.328249216079712,7.031582355499268,3.0,36557.6171875,22403.515625,5,2,5,11,42,32,6,3,6,11,44,33,925
479598,1480953658,0,1.0,0.0,0.0,0.35416728258132935,0.436873197555542,2009.0,0.2719435691833496,0.6442462205886841,3.5492050647735596,7.3491716384887695,3.0,16861.59375,48516.765625,9,4,5,11,41,34,10,4,5,15,43,36,1018
479598,1292969129,0,1.0,0.0,0.0,0.3722677528858185,0.4402766525745392,2253.0,0.9173651337623596,2.1056458950042725,4.395262718200684,10.171308517456055,4.0,21373.193359375,36895.4765625,9,5,4,8,51,39,10,5,4,9,54,43,1138
479598,1567519293,0,1.0,0.0,0.0,0.40870195627212524,0.5109493732452393,1794.0,1.8097895383834839,1.046476125717163,3.0774319171905518,5.274409770965576,3.0,26453.759765625,25722.900390625,13,1,5,14,26,37,13,1,5,15,26,39,917
479598,1238480836,0,1.0,0.0,0.0,0.3978070616722107,0.4776841104030609,2144.0,0.6349508762359619,0.33152925968170166,6.075822353363037,10.083069801330566,3.0,31634.25390625,30074.705078125,7,6,1,10,33,33,8,6,1,15,44,41,1220
479598,755467487,0,1.0,0.0,0.0,0.4404004216194153,0.516383945941925,2286.0,0.035776495933532715,5.328941822052002,9.044790267944336,17.656057357788086,8.0,22398.3046875,25453.861328125,5,1,5,16,28,41,6,1,5,19,34,44,1227
479598,759851560,0,1.0,0.0,0.0,0.49287647008895874,0.5465064644813538,2540.0,0.2098948359489441,0.0,0.0,-1.0,4.0,14162.3125,35054.60546875,3,1,4,8,34,34,3,1,4,11,34,36,1191
479598,1326924488,0,1.0,0.0,0.0,0.4298354685306549,0.48992764949798584,3854.0,1.234799861907959,0.0,0.0,-1.0,3.0,23931.806640625,42659.13671875,7,2,1,23,57,41,7,2,1,25,58,42,1840
479598,1400259300,0,1.0,0.0,0.0,0.34509220719337463,0.44017085433006287,2728.0,0.017875492572784424,1.7933111190795898,2.7824647426605225,4.832203388214111,5.0,22179.318359375,60343.859375,7,0,5,17,58,43,7,0,5,19,61,45,1293
479598,1144774955,0,1.0,0.0,0.0,0.41555723547935486,0.4835077226161957,2817.0,3.0932626724243164,0.3112446367740631,0.9429386258125305,1.7051498889923096,4.0,32482.85546875,26055.048828125,5,5,2,9,30,38,5,5,2,11,30,44,1403
479598,463255912,0,1.0,0.0,0.0,0.4018779397010803,0.4611699879169464,2437.0,0.2817804217338562,0.3639114797115326,1.2881323099136353,1.9112550020217896,6.0,31514.892578125,25982.208984375,6,0,2,7,24,31,6,0,2,11,28,36,1279
479598,929700194,0,1.0,0.0,0.0,0.30632755160331726,0.3866539001464844,2091.0,2.9801151752471924,0.0,0.0,-1.0,4.0,6623.4638671875,24164.5078125,6,3,3,24,39,35,6,3,4,27,40,36,1070
479598,917512111,0,1.0,0.0,0.0,0.3557855188846588,0.4453279376029968,2395.0,1.2719241380691528,0.9959575533866882,3.1330881118774414,6.360576629638672,4.0,20389.7734375,22597.69140625,3,0,4,17,45,47,3,0,4,20,46,49,1064
479598,1091123995,0,1.0,0.0,0.0,0.34952861070632935,0.4118562340736389,2065.0,2.7970669269561768,-1.5747361183166504,3.526489496231079,1.3095580339431763,3.0,39786.08203125,30009.53515625,1,0,0,13,32,36,1,0,0,14,34,42,1006
479598,1100112131,0,1.0,0.0,0.0,0.4355230927467346,0.5096549391746521,1989.0,0.3054336607456207,0.0,0.0,-1.0,4.0,0.0,37783.9296875,8,2,3,20,46,42,8,2,3,25,48,49,1059
479598,1036920106,0,1.0,0.0,0.0,0.3766978085041046,0.449697345495224,2225.0,0.05422616004943848,0.0,0.0,-1.0,3.0,31412.638671875,28352.02734375,13,3,8,10,50,42,13,3,8,10,53,44,1160
479598,620645526,0,1.0,0.0,0.0,0.29443126916885376,0.37236782908439636,1975.0,1.491642713546753,1.483696460723877,3.328108549118042,7.600046157836914,3.0,24014.08984375,27434.642578125,2,4,4,4,53,33,2,4,4,6,56,36,1047
479598,625349904,0,1.0,0.0,0.0,0.3046909272670746,0.38830113410949707,2298.0,0.04923653602600098,1.3044917583465576,2.150186777114868,3.906984567642212,3.0,17236.654296875,37428.47265625,9,3,5,7,35,54,9,3,5,9,36,55,1148
479598,1477036340,0,1.0,0.0,0.0,0.3335331082344055,0.42794787883758545,1796.0,0.470550537109375,0.0,0.0,-1.0,3.0,24056.630859375,31893.892578125,5,1,3,11,46,39,5,1,3,13,47,41,1031
479598,1449253413,0,1.0,0.0,0.0,0.38402029871940613,0.4992835223674774,1866.0,0.11562812328338623,-0.6285566687583923,1.8989427089691162,1.9024510383605957,4.0,39970.203125,40928.90625,12,8,4,9,30,44,12,8,4,9,31,47,927
479598,1525679217,0,1.0,0.0,0.0,0.35728636384010315,0.3929252326488495,2517.0,1.5881237983703613,-0.17425011098384857,1.763979196548462,2.088221311569214,3.0,23665.228515625,24376.873046875,2,2,2,8,41,51,2,2,2,10,44,53,1352
473959,3142307246,0,1.0,0.0,0.0,0.31414875388145447,0.3882320821285248,2038.0,2.7724218368530273,-0.5637637376785278,4.915808200836182,3.7393620014190674,4.0,30141.712890625,22561.841796875,6,3,4,9,29,31,6,3,4,10,30,37,1076
473959,819038953,0,1.0,0.0,0.0,0.3852357566356659,0.44375482201576233,1855.0,0.1591910719871521,0.0,0.0,-1.0,3.0,35015.203125,35164.54296875,3,2,2,12,30,34,3,2,2,14,30,35,970
473959,982345578,0,1.0,0.0,0.0,0.3835352063179016,0.450204074382782,2294.0,1.2516684532165527,0.0,0.0,-1.0,4.0,22134.24609375,77045.4453125,9,1,1,15,24,40,9,1,1,18,24,43,1147
473959,1156328650,0,1.0,0.0,0.0,0.34020134806632996,0.40396448969841003,2036.0,0.19381403923034668,0.5083944201469421,1.7678788900375366,3.4039113521575928,3.0,24696.84765625,21883.955078125,4,1,2,11,33,33,4,1,2,13,37,35,991
473959,1509001807,0,1.0,0.0,0.0,0.3510715961456299,0.40122246742248535,2192.0,0.07588133215904236,2.2670159339904785,3.1444969177246094,5.246604919433594,3.0,22965.310546875,25691.740234375,2,1,2,11,30,31,2,1,2,13,34,33,1125
473959,1577638231,0,1.0,0.0,0.0,0.41948041319847107,0.5098994374275208,1965.0,2.721233367919922,0.21466457843780518,2.5972204208374023,5.819520473480225,3.0,11524.1826171875,30788.939453125,4,5,1,12,32,32,4,5,1,13,33,33,929
473959,1657177702,0,1.0,0.17496679723262787,0.17496679723262787,0.3118899166584015,0.37317609786987305,2594.0,0.07732832431793213,0.0,0.0,-1.0,3.0,38537.9140625,38147.27734375,2,4,1,13,51,38,3,4,2,14,51,40,1339
473959,1881638797,0,1.0,0.0,0.0,0.35537073016166687,0.4425140917301178,1907.0,1.3319368362426758,-0.3901822865009308,3.0435216426849365,4.875917911529541,3.0,20005.189453125,30997.18359375,6,1,2,5,41,43,6,1,2,9,46,51,911
473959,1884808030,0,1.0,0.0,0.0,0.4028923511505127,0.4679587781429291,2185.0,0.05084657669067383,0.5582165122032166,1.2867588996887207,2.115241050720215,4.0,23960.765625,32948.859375,4,0,4,11,53,39,4,0,4,12,57,42,954
473959,1932397842,0,1.0,0.0,0.0,0.31564611196517944,0.3893301486968994,1769.0,1.1608096361160278,-5.604912281036377,12.345755577087402,0.6732560396194458,3.0,25660.916015625,30156.318359375,9,3,4,14,33,34,9,3,4,15,34,35,965
473959,2450630488,0,1.0,0.0,0.0,0.3452770709991455,0.44003531336784363,1909.0,0.3349262475967407,-0.2530224621295929,3.0822103023529053,6.781715393066406,3.0,16811.3828125,27281.337890625,4,0,5,5,30,36,4,0,5,8,34,41,928
473959,2369352678,0,1.0,0.0,0.0,0.3646354377269745,0.4400462806224823,1784.0,0.5078650712966919,0.5567898154258728,1.6938978433609009,3.919481039047241,3.0,16775.912109375,51895.90625,3,3,0,6,37,46,5,3,0,6,38,47,947
473959,1352486592,0,1.0,0.0,0.0,0.3096688687801361,0.3939380645751953,1952.0,0.6980832815170288,0.0,0.0,-1.0,5.0,30833.396484375,23540.650390625,5,3,2,15,40,32,5,3,2,20,42,38,944
473959,1757651451,0,1.0,0.0,0.0,0.3156206011772156,0.3924327790737152,2049.0,0.3113100528717041,-3.2829813957214355,5.528695106506348,1.138035535812378,3.0,16159.7998046875,64015.40625,7,4,2,12,35,32,7,4,2,14,37,34,1071
473959,1891226443,0,1.0,0.0,0.0,0.3893524706363678,0.4509650468826294,1697.0,0.30762922763824463,-1.491847038269043,2.8609330654144287,0.9493268728256226,4.0,21784.19140625,27664.7421875,3,0,3,10,20,33,3,0,3,11,23,35,988
473959,1906494670,0,1.0,0.0,0.0,0.40373989939689636,0.47025424242019653,2254.0,0.4225882291793823,-0.7049102783203125,2.643676280975342,1.8430547714233398,5.0,15157.537109375,47912.61328125,6,3,1,3,26,32,6,3,1,4,27,33,974
473959,2200849611,0,1.0,0.0,0.0,0.34877246618270874,0.41544365882873535,1902.0,0.9184196591377258,2.3759963512420654,4.670711994171143,7.842910289764404,3.0,20743.939453125,23760.865234375,7,1,0,15,41,31,7,1,0,15,45,31,959
473959,965929002,0,1.0,0.0,0.0,0.3647327423095703,0.44719594717025757,1853.0,0.2779877185821533,0.0,0.0,-1.0,3.0,21033.77734375,27698.212890625,3,2,4,5,31,31,3,2,4,7,32,33,981
473959,1302882783,0,1.0,0.0,0.0,0.42694127559661865,0.45919546484947205,2239.0,0.5938718914985657,0.0,0.0,-1.0,3.0,18719.3046875,37764.48828125,7,2,9,8,31,31,7,2,9,8,31,31,980
473959,1417955697,0,1.0,0.5757451057434082,0.5757451057434082,0.4188826084136963,0.52878338098526,2062.0,2.231868267059326,3.351217269897461,3.351217269897461,3.351217269897461,3.0,0.0,20221.8125,3,1,1,9,46,50,3,1,1,12,49,54,1033
473959,818734765,0,1.0,0.9874058961868286,0.9874058961868286,0.3418492376804352,0.4316460192203522,1781.0,1.9499640464782715,-0.43199849128723145,3.787720203399658,3.669501781463623,3.0,29092.5546875,33939.34375,3,1,1,12,22,35,3,1,1,13,23,37,937
473959,845399422,0,1.0,0.0,0.0,0.2507578730583191,0.34044915437698364,1972.0,0.23649311065673828,2.0531632900238037,2.470689296722412,3.624013900756836,3.0,28624.794921875,57889.8828125,2,4,2,11,51,37,2,4,2,14,51,38,1054
473959,1021925754,0,1.0,0.0,0.0,0.20755600929260254,0.28306877613067627,2439.0,0.11645126342773438,-8.162867546081543,8.162867546081543,-8.162867546081543,3.0,35030.9375,33075.4296875,3,3,4,6,35,33,3,3,4,8,38,35,1117
473959,1254413865,0,1.0,0.0,0.0,0.4512290954589844,0.4971608519554138,3126.0,0.8541703224182129,0.0,0.0,-1.0,3.0,31936.0546875,29340.171875,9,4,5,10,59,42,9,4,5,12,66,51,1540
473959,1285655628,0,1.0,0.0,0.0,0.34741097688674927,0.39949026703834534,2303.0,0.6295816898345947,-0.2419300675392151,1.5947891473770142,2.2729952335357666,3.0,30926.046875,44225.2578125,3,3,1,10,32,36,3,3,1,14,37,39,1098
473959,1302017490,0,1.0,0.0,0.0,0.2687855064868927,0.3603891134262085,2055.0,0.1733236312866211,0.33240655064582825,1.2124872207641602,1.7772459983825684,3.0,31615.189453125,23930.93359375,5,5,1,9,49,44,5,5,1,10,50,45,947
473959,2003471865,0,1.0,0.0,0.0,0.3194057047367096,0.3874461352825165,2080.0,0.22454959154129028,3.35475754737854,6.914708137512207,22.61427879333496,3.0,27369.017578125,53775.14453125,6,1,8,24,43,32,6,1,8,28,46,33,985
