runNumber,eventNumber,mcChannelNumber,eventWeight,MSTracklet_barrel_avg_dR_raw,MSTracklet_barrel_rms_dR_raw,MSeg_barrel_avg_dR_raw,MSeg_barrel_rms_dR_raw,MS1Vtx_barrel_hits_ntot_raw,MSVtx_MET_dphi_raw,MS1Vtx_avg_clustime_raw,MS1Vtx_rms_clustime_raw,MS1Vtx_maxclustime_raw,MS1Vtx_nTracklet_raw,htmiss_NOSYS,met_met_NOSYS,msegUnAssoc_nBIL,msegUnAssoc_nBML,msegUnAssoc_nBOL,msegUnAssoc_nEIL,msegUnAssoc_nEML,msegUnAssoc_nEOL,muSeg_nBIL,muSeg_nBML,muSeg_nBOL,muSeg_nEIL,muSeg_nEML,muSeg_nEOL,msvtx_nRPC_s
480197,2110175754,0,1.0,0.0,0.0,0.2642207443714142,0.30661827325820923,2302.0,0.09723401069641113,0.0,0.0,-1.0,4.0,39659.625,29172.546875,7,10,16,11,15,27,9,11,20,12,15,29,1382
480197,2620458447,0,1.0,0.0,0.0,0.3219938576221466,0.3757995069026947,2450.0,0.7807921171188354,0.47205662727355957,4.729564666748047,8.186347961425781,4.0,18502.640625,32220.251953125,16,15,29,10,16,17,21,20,31,13,17,18,1150
480197,2680285238,0,1.0,0.0,0.0,0.20633861422538757,0.23253142833709717,1734.0,2.4227142333984375,-1.428148627281189,6.147655487060547,6.086474418640137,4.0,29014.115234375,33948.1484375,15,27,18,18,26,15,17,29,20,20,27,16,1052
476760,1772471179,0,1.0,0.0,0.0,0.255955308675766,0.3270924985408783,2038.0,0.973534107208252,3.5258941650390625,5.9586029052734375,10.318071365356445,3.0,26702.541015625,27063.962890625,6,31,16,12,18,19,6,32,17,12,18,20,916
476760,2137056909,0,1.0,0.0,0.0,0.19744595885276794,0.2436075061559677,1815.0,0.25684767961502075,0.0,0.0,-1.0,4.0,27805.166015625,26631.0078125,4,21,18,5,11,13,4,21,18,5,13,15,1049
483782,3620275650,0,1.0,0.0,0.0,0.23217646777629852,0.31242915987968445,2179.0,0.15325641632080078,-0.8521131873130798,4.464271545410156,5.478870391845703,3.0,34356.57421875,63589.40234375,3,16,19,16,10,11,3,17,19,17,12,13,1038
482596,1658845412,0,1.0,0.0,0.0,0.26721706986427307,0.36050158739089966,1829.0,0.24764442443847656,2.1412229537963867,5.406480312347412,10.218194961547852,3.0,37095.5859375,108645.828125,16,16,24,17,8,19,18,16,26,24,9,21,900
474271,251233374,0,1.0,0.0,0.0,0.28928568959236145,0.4247995615005493,1713.0,0.47216910123825073,0.5531781315803528,1.8770911693572998,3.789489984512329,5.0,23634.650390625,108063.125,7,28,17,3,14,11,7,30,18,3,14,11,930
486315,3842914530,0,1.0,0.0,0.0,0.17523708939552307,0.2460852861404419,2625.0,0.3236270546913147,-0.32784923911094666,3.888068675994873,4.47234582901001,4.0,0.0,24653.34375,6,26,22,10,8,14,6,28,23,12,9,14,1149
486315,2479952521,0,1.0,0.0,0.0,0.22910162806510925,0.33665260672569275,1927.0,0.22756564617156982,0.0,0.0,-1.0,6.0,33833.7734375,36325.8828125,8,17,19,12,23,27,12,21,23,13,23,27,1009
486706,670614643,0,1.0,0.0,0.0,0.17956240475177765,0.21404734253883362,1721.0,0.016258716583251953,3.9395928382873535,10.195029258728027,20.42887306213379,4.0,30045.46875,37609.16015625,9,14,21,9,16,16,14,15,24,12,17,17,981
486706,801878525,0,1.0,0.0,0.0,0.26795586943626404,0.35799676179885864,2395.0,1.621335506439209,0.0,0.0,-1.0,4.0,31260.119140625,35102.765625,13,8,21,22,22,19,21,13,24,24,27,20,1440
480794,1417515648,0,1.0,0.0,0.0,0.23076653480529785,0.2870727777481079,1673.0,0.16128045320510864,0.0,0.0,-1.0,6.0,36483.5703125,39894.82421875,7,22,18,16,14,14,7,23,19,17,14,14,830
480794,1694132668,0,1.0,0.0,0.0,0.24238725006580353,0.257319837808609,2287.0,0.035070180892944336,-1.658818006515503,3.6451849937438965,1.4938830137252808,3.0,25942.474609375,73945.109375,7,21,21,13,20,20,10,22,23,14,21,22,1301
480794,2332119380,0,1.0,0.0,0.0,0.2657795250415802,0.3897840082645416,2395.0,2.7798213958740234,0.0,0.0,-1.0,3.0,28211.177734375,24835.158203125,8,8,16,14,15,16,9,8,16,16,15,18,1233
479885,2606146932,0,1.0,0.0,0.0,0.342755526304245,0.3754839599132538,2767.0,1.469884991645813,-1.4544076919555664,2.5342319011688232,0.620930552482605,4.0,27393.408203125,33216.75,22,25,32,15,24,14,25,26,33,15,24,15,1440
483409,632259998,0,1.0,0.0,0.0,0.30052149295806885,0.406421422958374,3835.0,0.2960113286972046,-3.2828750610351562,6.025290489196777,0.942347526550293,3.0,35112.875,60941.40625,12,39,23,10,13,23,13,40,23,13,13,23,2232
483409,1384984841,0,1.0,0.0,0.0,0.29977625608444214,0.3574657738208771,3141.0,2.906606435775757,0.0,0.0,-1.0,3.0,29047.662109375,22955.3828125,12,25,23,13,19,18,13,25,24,13,19,18,2008
474679,1016480517,0,1.0,0.0,0.0,0.17600251734256744,0.2599520981311798,1991.0,1.0178214311599731,-2.194279909133911,2.194279909133911,-2.194279909133911,5.0,10349.7158203125,64115.984375,13,14,20,13,16,14,17,15,20,14,16,14,1033
476276,2407529424,0,1.0,0.0,0.0,0.24039500951766968,0.3080580234527588,1466.0,0.2803569436073303,-2.1446428298950195,4.851814270019531,3.6732940673828125,3.0,31616.966796875,63869.90234375,3,17,17,8,7,13,5,18,17,9,8,14,820
475474,3425901269,0,1.0,1.0704638957977295,1.070464015007019,0.45775991678237915,0.5177804827690125,1548.0,0.2215898036956787,0.0,0.0,-1.0,4.0,33952.7109375,43183.5703125,13,13,16,3,5,4,14,15,18,3,5,4,900
480197,3808808032,0,1.0,0.0,0.0,0.2084658145904541,0.3029794991016388,1910.0,0.18229179084300995,0.781607449054718,2.7228903770446777,4.388538837432861,4.0,28226.580078125,22034.857421875,5,17,16,11,15,11,8,17,16,12,16,13,864
480197,4501596515,0,1.0,0.0,0.0,0.3380061984062195,0.38648584485054016,2125.0,1.1614726781845093,0.0,0.0,-1.0,3.0,32372.556640625,32597.482421875,14,23,22,6,6,8,15,24,23,6,6,8,1204
480197,3608897962,0,1.0,0.0,0.0,0.2494126856327057,0.32817038893699646,1769.0,0.1562061458826065,2.073146343231201,2.8387930393218994,3.6751809120178223,4.0,37232.75,34392.328125,2,10,17,8,8,7,2,11,18,8,8,7,906
480407,2678487892,0,1.0,0.0,0.0,0.1436769664287567,0.19771404564380646,2145.0,0.9141421318054199,0.0,0.0,-1.0,6.0,25461.67578125,25670.69921875,22,23,24,11,14,14,25,24,25,11,14,14,900
480407,3884758677,0,1.0,0.0,0.0,0.13017915189266205,0.19808392226696014,1893.0,0.04939889907836914,0.0,0.0,-1.0,4.0,0.0,20066.896484375,11,23,18,4,10,5,12,23,19,4,10,5,1102
475234,1845276016,0,1.0,0.0,0.0,0.2735341787338257,0.3525852859020233,2459.0,0.29467904567718506,3.5601272583007812,5.665316581726074,11.188511848449707,3.0,26213.0859375,62417.65625,15,19,16,24,11,11,16,19,16,26,11,11,1082
484909,564732938,0,1.0,0.0,0.0,0.22016987204551697,0.2676038444042206,2002.0,0.2642812728881836,1.3631178140640259,3.001438856124878,6.067669868469238,4.0,28817.599609375,21130.45703125,8,15,22,9,19,12,9,15,23,9,20,13,1240
480741,2628407525,0,1.0,0.0,0.0,0.2839154303073883,0.3665267825126648,1691.0,0.13074243068695068,-1.7939043045043945,5.9357686042785645,4.416927814483643,4.0,39888.0859375,30816.513671875,10,9,16,7,24,19,12,9,18,8,27,22,1100
480741,699352663,0,1.0,0.0,0.0,0.197749063372612,0.29739910364151,2657.0,0.6001549959182739,0.0,0.0,-1.0,3.0,33543.109375,33194.91796875,6,17,18,13,15,9,12,21,19,13,16,10,1505
474679,1754021186,0,1.0,0.0,0.0,0.20513851940631866,0.2754017412662506,1539.0,0.5222903490066528,-1.898722767829895,3.2838971614837646,0.9139536023139954,4.0,24257.44921875,56068.65625,9,12,19,3,14,10,9,12,19,3,14,10,832
479279,1163434199,0,1.0,0.0,0.0,0.15834419429302216,0.24389177560806274,1645.0,0.11677932739257812,-0.5649071335792542,2.059222936630249,3.4285671710968018,3.0,0.0,35671.4453125,6,16,25,7,11,12,6,20,29,8,13,13,810
479279,150027561,0,1.0,0.0,0.0,0.25397059321403503,0.34462863206863403,1733.0,0.14332938194274902,-0.9630764722824097,5.967645645141602,8.367756843566895,4.0,35107.24609375,41525.59375,10,4,17,8,8,5,10,4,17,10,9,6,860
482819,1915989051,0,1.0,0.0,0.0,0.28336620330810547,0.36585235595703125,1944.0,2.04960298538208,-0.885335385799408,2.164295196533203,3.0128328800201416,3.0,18435.494140625,27560.740234375,12,14,29,16,19,19,15,14,29,16,19,19,1025
474991,2701379841,0,1.0,0.0,0.0,0.3193270266056061,0.3522401750087738,3123.0,0.45883703231811523,0.0,0.0,-1.0,4.0,25628.13671875,36934.77734375,4,4,18,12,16,13,4,4,18,14,17,14,1934
474991,2183273113,0,1.0,0.0,0.0,0.2713741362094879,0.314557820558548,1739.0,1.5680567026138306,0.0,0.0,-1.0,3.0,31164.541015625,34805.0859375,8,7,16,16,11,15,8,7,16,16,11,15,1079
486706,500578521,0,1.0,0.0,0.0,0.20787778496742249,0.24154257774353027,2394.0,0.0508575439453125,1.3348933458328247,3.044062852859497,7.227886199951172,3.0,30215.77734375,38295.79296875,14,24,20,15,13,14,15,25,20,15,15,16,1168
484710,4095294249,0,1.0,0.0,0.0,0.21658803522586823,0.2961646020412445,1689.0,0.7426255345344543,4.105350494384766,5.68727445602417,11.100000381469727,4.0,28203.40625,25995.984375,3,4,17,11,9,5,5,4,17,12,9,5,866
484710,3346957790,0,1.0,0.0,0.0,0.2722189426422119,0.3169807493686676,1457.0,0.34127581119537354,2.5815279483795166,4.864251136779785,9.671928405761719,3.0,38376.65234375,39171.16796875,14,16,19,8,8,16,15,17,21,8,8,16,842
476218,937374573,0,1.0,0.0,0.0,0.20338721573352814,0.3406606912612915,1910.0,0.44467949867248535,1.0663397312164307,2.358327627182007,5.661742210388184,3.0,25354.982421875,30111.455078125,7,16,28,15,14,17,7,20,31,15,14,17,1115
476218,283626640,0,1.0,0.0,0.0,0.19820713996887207,0.2563266456127167,1854.0,0.05440258979797363,0.04005400836467743,8.214081764221191,7.812230110168457,3.0,30108.5546875,38994.37890625,3,24,18,9,10,17,3,24,18,11,11,18,1139
480794,1746750149,0,1.0,0.0,0.0,0.28317680954933167,0.34262433648109436,2288.0,0.19775819778442383,-0.397291362285614,2.1933553218841553,3.3536455631256104,3.0,25248.384765625,50681.58203125,14,24,21,15,10,22,16,24,23,21,14,25,1042
480794,1446498494,0,1.0,0.0,0.0,0.271232008934021,0.32871168851852417,1915.0,1.2221089601516724,0.0,0.0,-1.0,3.0,34432.33984375,30227.90625,12,12,19,6,11,10,15,14,20,7,11,10,903
480794,4072295402,0,1.0,0.0,0.0,0.18282070755958557,0.2521674931049347,1490.0,0.11981900036334991,-2.580218553543091,4.9571685791015625,4.545577049255371,4.0,39613.26953125,43682.23828125,11,5,16,10,7,14,15,8,17,10,7,14,845
477048,1486683626,0,1.0,0.0,0.0,0.1777600795030594,0.26201534271240234,1528.0,0.16035208106040955,1.026197910308838,3.807751178741455,8.119295120239258,3.0,17234.51171875,59385.3828125,13,23,18,15,13,12,21,25,19,15,13,12,841
477048,2213739521,0,1.0,0.0,0.0,0.2357213944196701,0.33898022770881653,1564.0,2.871795892715454,0.0,0.0,-1.0,4.0,18254.451171875,30784.52734375,7,10,16,15,9,8,11,13,18,18,12,11,843
484126,766124004,0,1.0,0.0,0.0,0.32077452540397644,0.3496256172657013,1897.0,0.05415070056915283,0.6157996654510498,3.0679712295532227,4.8834967613220215,4.0,29600.44140625,48453.828125,11,9,20,9,13,12,12,9,22,10,13,12,1124
484754,290502829,0,1.0,0.2744891047477722,0.2744891047477722,0.21961916983127594,0.3141385614871979,1399.0,0.34610211849212646,0.0,0.0,-1.0,3.0,37569.33203125,22926.9296875,6,12,16,16,14,12,10,15,17,17,16,14,845
482153,2371421217,0,1.0,0.0,0.0,0.2823428213596344,0.3363226652145386,2399.0,0.0034482628107070923,-1.6636576652526855,4.474856376647949,4.161808013916016,3.0,32125.64453125,37305.44921875,11,28,18,13,13,15,17,30,21,13,13,15,1344
482153,1648153362,0,1.0,0.0,0.0,0.17814558744430542,0.2547914683818817,1875.0,0.26358330249786377,1.3466200828552246,2.290663719177246,3.9168143272399902,5.0,25711.06640625,49757.16796875,16,20,23,8,3,6,17,21,23,8,3,6,1012
482153,1758080969,0,1.0,0.0,0.0,0.23586434125900269,0.2966592609882355,2662.0,0.10561656951904297,0.0,0.0,-1.0,3.0,0.0,50972.62890625,9,27,21,6,5,6,10,28,23,6,6,9,1220
482153,1892316311,0,1.0,0.0,0.0,0.2074693739414215,0.31029754877090454,1579.0,0.23344624042510986,1.7894335985183716,4.291205406188965,9.60169506072998,3.0,32515.5234375,26398.91796875,6,20,17,18,17,19,6,21,19,19,17,19,896
476396,540641352,0,1.0,0.0,0.0,0.186109721660614,0.26435449719429016,1673.0,0.35743093490600586,-2.1515591144561768,7.431105136871338,8.92376708984375,5.0,39976.515625,44065.50390625,11,19,16,10,18,12,12,20,17,12,19,13,836
475321,432635672,0,1.0,0.0,0.0,0.23841500282287598,0.3151860237121582,1542.0,0.02708292007446289,1.1536182165145874,1.5845030546188354,2.995086669921875,3.0,29196.107421875,25075.517578125,4,27,25,10,10,15,4,27,25,11,12,18,889
483409,2154680763,0,1.0,0.0,0.0,0.21800464391708374,0.28069809079170227,1980.0,0.2629355192184448,0.16033828258514404,2.571371555328369,5.597607612609863,5.0,36841.078125,25334.939453125,10,14,17,9,14,12,12,16,20,10,15,15,913
483409,3764839466,0,1.0,0.0,0.0,0.2504090666770935,0.31556543707847595,1829.0,2.1090686321258545,0.0,0.0,-1.0,3.0,0.0,21046.32421875,8,14,20,7,8,14,10,16,20,7,8,14,906
483409,3441208592,0,1.0,0.0,0.0,0.18612030148506165,0.3068167269229889,1853.0,0.38527828454971313,1.685692548751831,5.306114196777344,11.425670623779297,4.0,20691.2890625,33459.91796875,3,31,22,5,10,13,3,31,22,6,10,13,1096
483409,4309892362,0,1.0,0.0,0.0,0.18201227486133575,0.21014565229415894,2024.0,0.06447505950927734,6.117494583129883,6.9218363761901855,9.356024742126465,3.0,23942.892578125,28551.51953125,10,17,17,5,4,3,13,17,20,5,4,3,1381
483409,3592349020,0,1.0,0.0,0.0,0.2363600879907608,0.2674327790737152,1692.0,0.5966962575912476,0.0,0.0,-1.0,3.0,22984.64453125,39616.4765625,6,14,17,5,17,15,7,15,18,7,19,15,918
484249,821172978,0,1.0,0.0,0.0,0.27163609862327576,0.3523457646369934,1979.0,1.5119928121566772,2.4902379512786865,3.7535340785980225,5.298748970031738,4.0,22999.76171875,23303.2265625,10,15,21,13,17,12,10,15,21,14,19,14,1185
484249,689198071,0,1.0,0.0,0.0,0.21538905799388885,0.3066099286079407,1996.0,0.24309083819389343,1.7550451755523682,2.4103894233703613,5.510021686553955,3.0,32150.396484375,37213.75,9,19,24,15,8,3,14,22,25,15,9,3,896
476301,561810340,0,1.0,0.0,0.0,0.18570616841316223,0.21124836802482605,1961.0,0.3735373020172119,-0.740756094455719,4.29223108291626,4.480875015258789,4.0,6433.640625,43356.703125,20,28,19,19,12,15,20,29,20,22,14,17,856
479885,1199541188,0,1.0,0.0,0.0,0.17658905684947968,0.2635347843170166,1804.0,2.7920658588409424,0.0,0.0,-1.0,3.0,37136.015625,46574.578125,10,6,23,9,12,18,12,8,24,9,13,19,805
475168,2511612680,0,1.0,0.0,0.0,0.20516140758991241,0.28457629680633545,2173.0,0.7222827076911926,1.241680383682251,1.7663755416870117,2.947385311126709,4.0,23569.0546875,52926.61328125,1,19,20,7,11,11,1,23,24,7,12,12,1375
481603,1258941380,0,1.0,0.0,0.0,0.2214856594800949,0.2988637089729309,2320.0,1.702659010887146,0.0,0.0,-1.0,3.0,25792.578125,37139.26171875,21,18,19,9,12,12,28,19,23,11,12,13,1159
481603,264123749,0,1.0,0.0,0.0,0.21578314900398254,0.2614534795284271,2173.0,0.3449951410293579,1.7213306427001953,2.2915167808532715,3.57608699798584,3.0,35699.7421875,47521.01953125,7,7,25,9,14,18,7,8,26,12,14,18,1393
476760,3030301653,0,1.0,0.0,0.0,0.26238128542900085,0.29192739725112915,2194.0,3.0314149856567383,0.0,0.0,-1.0,3.0,21443.83203125,21297.5859375,4,3,21,4,8,6,4,4,22,4,8,6,1257
479913,3163730885,0,1.0,0.0,0.0,0.2172117382287979,0.3419347405433655,1655.0,0.16910529136657715,0.17248323559761047,4.903584003448486,5.759693622589111,3.0,38723.0703125,34043.484375,16,19,19,6,8,15,19,22,20,6,8,15,922
486689,658948596,0,1.0,0.0,0.0,0.21217100322246552,0.28920871019363403,1955.0,1.2411714792251587,3.345280885696411,5.3401360511779785,10.4044771194458,5.0,30155.40625,30097.646484375,4,22,17,4,13,15,9,26,19,4,13,18,953
486253,660463851,0,1.0,0.0,0.0,0.20829811692237854,0.31157034635543823,1731.0,0.04955792427062988,0.0,0.0,-1.0,3.0,20031.8828125,72631.46875,17,10,16,13,18,16,23,18,19,18,19,16,857
486253,743703472,0,1.0,0.28692302107810974,0.28692302107810974,0.1998376101255417,0.2689935266971588,1929.0,0.15242964029312134,1.1361258029937744,5.125282287597656,9.117864608764648,3.0,28964.533203125,25378.58984375,12,20,20,10,10,22,15,21,23,11,12,24,968
482819,1490696265,0,1.0,0.0,0.0,0.27172166109085083,0.3970702886581421,1726.0,1.6381440162658691,0.0,0.0,-1.0,3.0,14267.3203125,31371.87890625,13,18,16,17,14,15,16,21,16,18,15,17,891
482819,2469498391,0,1.0,0.0,0.0,0.34330570697784424,0.4206557273864746,2222.0,0.23278751969337463,1.6239784955978394,2.220200300216675,3.6680209636688232,3.0,35678.140625,36608.328125,10,11,21,10,6,18,10,11,21,13,6,19,1159
479269,1334341499,0,1.0,0.0,0.0,0.21156437695026398,0.24620337784290314,1686.0,1.4188896417617798,-0.47736799716949463,7.792452812194824,10.41765308380127,4.0,17683.470703125,38805.81640625,7,27,18,20,13,24,10,29,21,21,14,25,978
483852,3431762893,0,1.0,0.0,0.0,0.15330097079277039,0.2026241272687912,1841.0,0.1521463394165039,-1.3774508237838745,2.8592183589935303,2.2823851108551025,4.0,0.0,53946.2265625,12,15,19,8,5,6,22,15,21,9,6,7,919
483852,2544276323,0,1.0,0.0,0.0,0.24875769019126892,0.35594210028648376,1802.0,0.026280879974365234,2.527517318725586,5.762240886688232,9.530122756958008,3.0,39740.46484375,29211.873046875,8,20,16,7,7,12,9,21,17,7,7,12,820
476396,405190433,0,1.0,0.0,0.0,0.24107667803764343,0.30155977606773376,1958.0,1.871016263961792,0.2173801213502884,4.863854885101318,6.2993388175964355,3.0,7498.27685546875,28665.857421875,10,11,17,9,12,11,19,13,19,11,12,12,907
476396,2277689378,0,1.0,0.0,0.0,0.2830427289009094,0.3268870711326599,1598.0,0.7056757211685181,0.0,0.0,-1.0,3.0,0.0,27419.62109375,13,11,21,9,14,11,13,11,21,10,14,11,940
482153,2651870170,0,1.0,0.0,0.0,0.2744816839694977,0.32301458716392517,2359.0,0.18549644947052002,-0.02895430289208889,2.197464942932129,3.899489402770996,4.0,37892.8359375,43665.7265625,10,13,29,8,16,7,15,16,32,8,17,8,1600
473235,2025022687,0,1.0,0.0,0.0,0.1884375512599945,0.2763192355632782,2180.0,0.03209683299064636,0.0,0.0,-1.0,3.0,27185.0625,23014.39453125,2,20,19,4,4,4,2,21,20,4,5,5,1543
479239,452996123,0,1.0,0.0,0.0,0.17718636989593506,0.24914807081222534,2011.0,0.3574569821357727,-2.4987387657165527,5.693943023681641,2.713117837905884,4.0,33840.30078125,45455.1015625,10,19,26,19,26,20,11,22,29,21,27,20,1112
481749,3696751407,0,1.0,0.0,0.0,0.18488654494285583,0.2390778809785843,1889.0,0.3798344135284424,4.26281213760376,4.347663402557373,5.117569446563721,4.0,39301.34765625,37139.75,1,11,18,6,8,6,1,13,20,6,8,6,830
481749,2831901905,0,1.0,0.0,0.0,0.17320753633975983,0.2573769688606262,2651.0,0.3163812756538391,0.0,0.0,-1.0,3.0,33381.84375,44343.89453125,16,21,22,14,16,22,22,23,24,14,17,23,1419
484573,2380241206,0,1.0,0.0,0.0,0.3328377306461334,0.4120407700538635,1878.0,0.059008851647377014,-2.831228017807007,4.857511520385742,1.9625400304794312,3.0,15934.3603515625,32825.8359375,9,29,19,14,13,10,10,31,23,14,13,10,981
484573,2211702483,0,1.0,0.0,0.0,0.2701664865016937,0.34288716316223145,4242.0,2.345156669616699,0.0,0.0,-1.0,3.0,30428.650390625,38547.40234375,5,30,24,12,16,9,5,30,24,12,16,11,2201
486658,1049746811,0,1.0,0.0,0.0,0.1594335287809372,0.22393646836280823,1712.0,0.1892346739768982,-0.7292201519012451,3.672626495361328,5.6953206062316895,4.0,22805.583984375,35838.3828125,9,11,17,9,18,17,12,13,17,10,18,17,896
486658,302500760,0,1.0,0.0,0.0,0.21291768550872803,0.2721554934978485,1654.0,0.13350129127502441,0.1394907832145691,0.1394907832145691,0.1394907832145691,3.0,39606.421875,44789.17578125,5,29,18,11,9,11,8,30,19,11,9,12,951
486658,2714745997,0,1.0,0.7134870886802673,0.7134870886802673,0.1794738918542862,0.2507920563220978,2170.0,0.4921921491622925,0.0,0.0,-1.0,4.0,27445.296875,40247.796875,14,20,25,7,11,10,18,21,26,7,11,10,1136
486658,1822646069,0,1.0,0.0,0.0,0.34220442175865173,0.44333019852638245,1745.0,0.7228744626045227,0.18909387290477753,2.6700663566589355,4.2592339515686035,3.0,27649.861328125,25383.7890625,11,18,19,10,16,13,14,20,21,10,17,14,1091
484249,3470161968,0,1.0,0.0,0.0,0.234596386551857,0.29708948731422424,1792.0,0.7716795206069946,0.0,0.0,-1.0,3.0,25205.544921875,25824.177734375,2,11,17,8,17,13,2,11,17,9,18,14,1042
484249,4066827183,0,1.0,0.0,0.0,0.10596180707216263,0.19687385857105255,1995.0,0.38235902786254883,-3.7373201847076416,12.443183898925781,6.310014724731445,3.0,31051.724609375,24011.333984375,6,22,21,8,11,7,7,25,22,8,11,7,953
475522,1541085443,0,1.0,0.0,0.0,0.1710657924413681,0.22375807166099548,1616.0,2.3921098709106445,0.0,0.0,-1.0,3.0,30211.142578125,32180.869140625,5,13,20,10,11,14,8,15,21,10,11,14,914
475522,2352852013,0,1.0,0.0,0.0,0.26081615686416626,0.31138932704925537,1896.0,0.590043306350708,0.42095834016799927,1.132522702217102,2.183316230773926,6.0,23809.705078125,52301.3046875,9,21,18,11,13,15,9,22,19,12,16,19,959
481207,2891763761,0,1.0,0.0,0.0,0.1710662841796875,0.2531231641769409,2026.0,1.429304838180542,0.6696270108222961,4.103356838226318,8.794054985046387,6.0,23426.2578125,21255.263671875,10,21,19,18,28,8,12,22,19,19,29,9,994
481318,1437127148,0,1.0,0.0,0.0,0.3215353786945343,0.3962659239768982,2970.0,0.2563638687133789,-1.1735066175460815,8.634936332702637,8.318174362182617,4.0,33944.85546875,43990.0,6,17,21,7,11,20,15,22,26,8,13,20,1519
481318,561850773,0,1.0,0.0,0.0,0.2502346634864807,0.30771005153656006,1979.0,2.5899057388305664,-2.0150904655456543,5.9165496826171875,6.916999816894531,3.0,21663.359375,26789.423828125,11,17,18,7,6,7,11,18,19,7,6,7,1323
481318,3134436912,0,1.0,0.0,0.0,0.2920725643634796,0.35812050104141235,1654.0,0.18673449754714966,0.42625948786735535,1.4798166751861572,3.3473398685455322,3.0,35928.04296875,68249.1640625,13,22,17,13,12,15,14,22,18,16,14,16,815
481318,3483534080,0,1.0,0.0,0.0,0.2152995765209198,0.2477847784757614,2031.0,0.13154101371765137,-3.1136763095855713,5.696023941040039,2.7962944507598877,4.0,11137.873046875,32852.140625,4,16,17,11,15,13,4,17,18,11,15,13,1277
477048,2850055068,0,1.0,0.0,0.0,0.25295060873031616,0.3260520100593567,2447.0,0.4341632127761841,0.0,0.0,-1.0,5.0,32095.5078125,27396.189453125,3,26,16,11,6,7,3,27,17,11,6,7,1249
477037,1645643877,0,1.0,0.0,0.0,0.19771134853363037,0.30732619762420654,2098.0,0.6917380690574646,2.627159595489502,5.19586706161499,11.543161392211914,3.0,8467.4208984375,30377.037109375,10,20,24,5,8,11,14,21,26,5,9,12,997
477037,930163982,0,1.0,0.0,0.0,0.30833256244659424,0.3618513345718384,2524.0,1.9486280679702759,0.0,0.0,-1.0,7.0,26852.2734375,20604.2109375,9,19,23,12,13,14,9,21,23,13,14,14,1422
477037,4109408574,0,1.0,0.0,0.0,0.23502764105796814,0.28344202041625977,1916.0,0.01813960075378418,0.0,0.0,-1.0,5.0,29448.765625,32008.01171875,4,4,18,3,4,10,8,5,18,3,5,11,890
483685,519900440,0,1.0,0.0,0.0,0.28321412205696106,0.3931753933429718,1724.0,0.19764812290668488,-0.26764819025993347,3.0306854248046875,3.8309571743011475,3.0,36568.09765625,34968.97265625,2,12,16,18,15,15,3,15,19,20,18,18,934
476384,1888836313,0,1.0,0.0,0.0,0.14288249611854553,0.24970300495624542,1939.0,0.5777068734169006,3.956589937210083,3.956589937210083,3.956589937210083,3.0,20531.259765625,22793.708984375,13,15,17,9,24,11,15,16,18,10,25,12,1051
482129,2622538783,0,1.0,0.0,0.0,0.23064839839935303,0.28910717368125916,2550.0,0.7855546474456787,-1.223563313484192,4.258296966552734,4.880640506744385,5.0,32223.029296875,32275.1640625,3,32,18,13,8,16,3,32,18,14,9,18,1566
480957,3843434970,0,1.0,0.0,0.0,0.2390001267194748,0.3011389672756195,1955.0,0.07155084609985352,2.3030381202697754,4.89546012878418,12.287379264831543,4.0,30050.9375,34500.02734375,14,15,19,10,8,9,18,16,21,12,8,9,806
480957,3504725348,0,1.0,0.0,0.0,0.23425927758216858,0.337512344121933,2833.0,0.0821906328201294,-0.04864700511097908,2.5155043601989746,3.691465377807617,5.0,24133.62890625,29412.01171875,5,25,19,12,20,18,5,27,21,12,20,18,1321
480957,1761216859,0,1.0,0.0,0.0,0.32424840331077576,0.4154587984085083,2456.0,0.27690625190734863,0.0,0.0,-1.0,3.0,36392.265625,34699.1640625,18,8,19,13,26,22,21,9,21,14,26,22,1309
480957,1998668509,0,1.0,0.0,0.0,0.22642681002616882,0.36859723925590515,1732.0,1.463205337524414,0.9273701906204224,3.25054931640625,4.0428242683410645,4.0,30596.11328125,23795.333984375,1,14,17,10,14,19,2,16,18,13,17,22,843
480957,2510473185,0,1.0,0.0,0.0,0.226390078663826,0.27885332703590393,1762.0,1.3704689741134644,-2.1584527492523193,4.036362648010254,0.15625999867916107,4.0,36046.3828125,31078.033203125,20,21,19,10,14,12,26,25,22,17,15,15,914
476348,1649276351,0,1.0,0.0,0.0,0.1943107694387436,0.32853972911834717,1472.0,0.6810229420661926,0.28826138377189636,3.6777424812316895,6.307007789611816,4.0,0.0,26741.486328125,6,12,20,13,22,19,6,16,22,20,22,20,823
476348,2649299645,0,1.0,0.0,0.0,0.2270490527153015,0.2650579810142517,2803.0,1.8765325546264648,0.0,0.0,-1.0,5.0,23758.697265625,26122.97265625,6,32,19,13,13,14,6,33,20,14,13,14,1464
476348,1083004803,0,1.0,0.0,0.0,0.32687246799468994,0.36916035413742065,1896.0,0.9016945362091064,-1.7371034622192383,5.856265544891357,3.3177490234375,3.0,4382.13818359375,23210.44140625,7,16,16,10,22,13,9,16,17,11,22,13,1094
476301,774774124,0,1.0,0.0,0.0,0.2643689811229706,0.3644741177558899,1919.0,0.16162587702274323,6.105832576751709,6.105832576751709,6.105832576751709,5.0,28036.783203125,21334.158203125,16,30,20,10,14,9,19,33,21,11,15,12,882
