runNumber,eventNumber,mcChannelNumber,eventWeight,MSTracklet_barrel_avg_dR_raw,MSTracklet_barrel_rms_dR_raw,MSeg_barrel_avg_dR_raw,MSeg_barrel_rms_dR_raw,MS1Vtx_barrel_hits_ntot_raw,MSVtx_MET_dphi_raw,MS1Vtx_avg_clustime_raw,MS1Vtx_rms_clustime_raw,MS1Vtx_maxclustime_raw,MS1Vtx_nTracklet_raw,htmiss_NOSYS,met_met_NOSYS,msegUnAssoc_nBIL,msegUnAssoc_nBML,msegUnAssoc_nBOL,msegUnAssoc_nEIL,msegUnAssoc_nEML,msegUnAssoc_nEOL,muSeg_nBIL,muSeg_nBML,muSeg_nBOL,muSeg_nEIL,muSeg_nEML,muSeg_nEOL,msvtx_nRPC_s,scoreNN1b,scoreNN2b
483440,2656026868,0,1.0,0.0,0.0,0.15978947,0.20528583,1581.0,0.3862493,-2.3277814,4.280878,2.5401092,3.0,38137.113,39639.758,14,22,27,5,13,14,16,23,28,5,13,15,922,0.08756101093362634,0.13905214925698695
483440,2731735303,0,1.0,0.0,0.0,0.2967739,0.37855327,1620.0,0.5929933,4.136771,6.8138704,17.352169,3.0,28409.752,51050.375,6,9,17,7,8,18,7,9,18,9,9,19,942,0.009114690171446838,0.1500588468186833
482427,2413690465,0,1.0,0.0,0.0,0.35143122,0.41922167,1697.0,0.06865692,1.1698906,4.7423306,12.131492,4.0,19515.336,29121.047,11,14,24,10,11,8,12,15,26,10,11,10,847,0.0016890288699598077,0.24297706617973824
480957,5578201193,0,1.0,0.0,0.0,0.40348113,0.42462474,2864.0,0.8857953,1.8618139,1.8618139,1.8618139,7.0,22119.674,26580.666,14,12,25,5,8,6,15,14,26,7,9,7,1629,0.0,0.8964246735843746
480957,1849233161,0,1.0,0.0,0.0,0.2746096,0.33817878,2347.0,0.1586709,0.0,0.0,-1.0,4.0,35088.3,38494.277,3,6,21,5,9,18,3,6,21,5,9,19,983,0.5972966197936469,0.7418332776482628
482596,1658845412,0,1.0,0.0,0.0,0.26721707,0.3605016,1829.0,0.24764442,2.141223,5.4064803,10.218195,3.0,37095.586,108645.83,16,16,24,17,8,19,18,16,26,24,9,21,900,0.0069263966963027945,0.1558293482689157
474441,886658726,0,1.0,0.0,0.0,0.28165948,0.3244934,2104.0,0.28350127,0.0,0.0,-1.0,3.0,16148.882,43871.53,10,8,19,13,18,13,10,9,20,14,20,16,1155,0.6203147910189463,0.4543193390372676
484597,2543365187,0,1.0,0.8398583,0.8398583,0.20979163,0.29515356,1601.0,0.30405605,0.0,0.0,-1.0,3.0,39053.684,40137.46,9,21,16,19,16,9,9,21,16,20,18,12,884,0.6088777152208515,0.2900051437728074
484597,1810567181,0,1.0,0.0,0.0,0.30971116,0.40245414,2195.0,1.9039991,0.0,0.0,-1.0,3.0,22502.9,24592.82,8,25,17,7,15,13,10,27,19,9,16,15,1185,0.48576659492316265,0.3225073947466546
484597,483706714,0,1.0,0.0,0.0,0.29315668,0.3750014,2029.0,1.1709113,0.7939552,4.256059,9.368315,8.0,0.0,42366.125,7,25,17,18,21,18,8,31,19,20,21,18,850,0.005802175748883198,0.8625883410356948
484466,450427188,0,1.0,0.0,0.0,0.23771541,0.28185114,2898.0,0.21123886,2.5152862,3.4808395,5.891799,3.0,25176.078,62311.805,5,19,35,12,25,18,6,20,37,12,25,18,1376,0.20233681626625533,0.6050619170333988
484583,2936132804,0,1.0,0.0,0.0,0.3514036,0.46105433,1771.0,0.94714534,1.7915692,4.057952,11.4332485,3.0,23670.05,38141.895,19,13,18,12,13,29,21,16,22,15,15,33,925,0.005191243791259237,0.141527993668074
484909,2403240685,0,1.0,0.0,0.0,0.19598736,0.29096875,1729.0,0.031467244,-1.3349694,5.515119,10.627402,3.0,0.0,36362.926,10,21,16,12,22,23,14,23,19,15,28,27,803,0.04570552603968481,0.1333342723030123
484909,828424337,0,1.0,0.0,0.0,0.16477047,0.2009256,2091.0,0.03395301,1.3424026,2.8423994,4.358486,3.0,0.0,28543.012,17,18,22,7,15,22,20,21,26,7,15,22,898,0.04475593172501935,0.26461285105167043
484909,2206207449,0,1.0,0.0,0.0,0.28276485,0.33941132,2066.0,0.073415995,-2.5164564,5.0530343,2.5599535,6.0,28221.453,43721.523,4,19,19,5,15,13,5,19,20,6,17,16,1344,0.00020571944844116619,0.7600317812537479
484909,1941237597,0,1.0,0.0,0.0,0.27486736,0.38942254,1884.0,0.104891315,1.8415616,3.6065917,6.047837,3.0,38629.95,40827.56,12,18,30,18,21,20,15,19,31,19,22,21,1085,0.36616963421651516,0.19059023926094343
483782,3620275650,0,1.0,0.0,0.0,0.23217647,0.31242916,2179.0,0.15325642,-0.8521132,4.4642715,5.4788704,3.0,34356.574,63589.402,3,16,19,16,10,11,3,17,19,17,12,13,1038,0.19445542064597698,0.283642962110528
486376,1766200700,0,1.0,0.0,0.0,0.20759082,0.29536137,1973.0,0.08197677,0.6052047,2.7920196,5.5282335,3.0,16746.21,55201.61,12,24,20,16,13,16,14,26,24,16,14,19,1241,0.004295531114291706,0.22664779634508947
486376,2530416405,0,1.0,0.44953522,0.45058927,0.19766605,0.30818355,2017.0,0.15638429,-0.6889629,6.529451,10.173534,4.0,18104.156,46073.582,10,23,23,19,17,14,11,23,23,21,19,16,1198,0.00042749189103863383,0.39670080200087
484909,564732938,0,1.0,0.0,0.0,0.22016987,0.26760384,2002.0,0.26428127,1.3631178,3.0014389,6.06767,4.0,28817.6,21130.457,8,15,22,9,19,12,9,15,23,9,20,13,1240,0.1723097812747224,0.41157166209941765
476348,1649276351,0,1.0,0.0,0.0,0.19431077,0.32853973,1472.0,0.68102294,0.28826138,3.6777425,6.307008,4.0,0.0,26741.486,6,12,20,13,22,19,6,16,22,20,22,20,823,0.03401713357088798,0.19179133627313283
476348,2649299645,0,1.0,0.0,0.0,0.22704905,0.26505798,2803.0,1.8765326,0.0,0.0,-1.0,5.0,23758.697,26122.973,6,32,19,13,13,14,6,33,20,14,13,14,1464,0.5814613303671496,0.7914416899557056
476348,1083004803,0,1.0,0.0,0.0,0.32687247,0.36916035,1896.0,0.90169454,-1.7371035,5.8562655,3.317749,3.0,4382.138,23210.441,7,16,16,10,22,13,9,16,17,11,22,13,1094,0.21293851445089884,0.21187371604763894
483852,3431762893,0,1.0,0.0,0.0,0.15330097,0.20262413,1841.0,0.15214634,-1.3774508,2.8592184,2.282385,4.0,0.0,53946.227,12,15,19,8,5,6,22,15,21,9,6,7,919,0.24498853266462217,0.4194109813016984
483852,2544276323,0,1.0,0.0,0.0,0.24875769,0.3559421,1802.0,0.02628088,2.5275173,5.762241,9.530123,3.0,39740.465,29211.873,8,20,16,7,7,12,9,21,17,7,7,12,820,0.0005015653019370125,0.15006279180425608
481277,311838884,0,1.0,0.0,0.0,0.23588301,0.3468741,1865.0,0.15492111,0.3370152,0.96339816,1.2395432,4.0,30357.604,34248.89,7,28,20,16,17,22,7,28,20,17,24,30,1115,0.42991229636855877,0.4816699059677879
485051,1196474678,0,1.0,0.0,0.0,0.20226595,0.24488534,1670.0,0.020887256,0.0,0.0,-1.0,3.0,39530.32,49351.785,10,22,25,13,18,19,12,24,26,15,18,19,1012,0.6207339970089647,0.23960394544471086
476634,303871859,0,1.0,0.0,0.0,0.23394997,0.32767558,2688.0,2.6020465,0.6160122,6.5454726,14.573436,4.0,27849.557,51183.688,15,23,18,16,13,20,19,25,19,17,13,20,1512,0.14418595648250065,0.5320409600900399
476348,332345514,0,1.0,0.0,0.0,0.19283175,0.28067973,2025.0,0.1074287,1.5189599,4.3830953,13.052003,4.0,15916.1455,81971.305,6,23,16,9,8,9,6,26,16,9,8,9,1069,0.04456626068139846,0.36083417610824375
481638,772866812,0,1.0,0.0,0.0,0.23105305,0.29237613,2128.0,1.8099191,-0.33767167,2.875148,2.771095,3.0,26251.021,39651.133,13,17,19,18,10,13,20,18,20,21,10,13,949,0.3632380885673633,0.20629189778721646
481638,589619471,0,1.0,0.0,0.0,0.53053075,0.6037054,5304.0,2.8448508,0.0,0.0,-1.0,7.0,33685.32,29292.797,8,12,29,13,16,9,9,13,29,16,16,9,3862,0.5110364326193102,0.2389711095636421
474271,251233374,0,1.0,0.0,0.0,0.2892857,0.42479956,1713.0,0.4721691,0.55317813,1.8770912,3.78949,5.0,23634.65,108063.125,7,28,17,3,14,11,7,30,18,3,14,11,930,0.0821345682271678,0.5494560396731176
484979,977240683,0,1.0,0.0,0.0,0.26725438,0.28249717,3817.0,0.8922467,0.0,0.0,-1.0,5.0,30058.727,43700.215,9,32,23,14,14,14,9,32,23,14,15,15,2206,0.561717040210024,0.8531415797737185
480219,1677249321,0,1.0,0.0,0.0,0.24169274,0.31156337,1929.0,2.095817,-2.1446087,5.441747,3.5130725,3.0,0.0,25257.617,18,17,16,4,14,12,19,19,20,5,14,12,943,0.1915544755102282,0.13032718558157796
480219,647622565,0,1.0,0.0,0.0,0.20606846,0.22140728,1908.0,0.74838936,0.5263921,0.5263921,0.5263921,4.0,25691.125,21261.16,9,10,30,14,22,16,10,10,31,19,25,19,1179,0.519956954511549,0.5498960743034129
482768,683389033,0,1.0,0.0,0.0,0.3145588,0.37595123,2251.0,1.2254295,0.0,0.0,-1.0,5.0,28539.797,21648.416,12,19,18,17,18,17,12,19,19,23,18,17,1172,0.6137422451430414,0.8266298223812358
475168,3515436169,0,1.0,0.0,0.0,0.17273708,0.23030768,1475.0,0.21149194,-1.1489195,2.7142644,1.8410599,3.0,31082.916,41265.984,8,15,20,1,3,9,8,19,23,1,3,9,863,0.14441475102970802,0.12561787139530056
475168,836545613,0,1.0,0.0,0.0,0.24498905,0.31483847,2109.0,0.36033624,1.1334218,5.400373,9.691976,5.0,31136.002,26194.203,13,19,18,12,11,16,17,20,21,15,11,16,1056,0.006205267144987037,0.6067104388522535
475168,1650149954,0,1.0,0.0,0.0,0.17207314,0.2080397,3131.0,0.45596862,-4.514231,5.1752934,-0.969405,3.0,30744.387,28314.332,1,11,17,11,18,18,2,11,18,13,22,22,1786,0.6107962807007863,0.6908721602039359
484466,1527150724,0,1.0,0.0,0.0,0.29726335,0.42194918,1493.0,2.2694032,-1.1099231,4.3812413,3.276031,3.0,5582.825,23218.928,12,17,17,7,9,16,13,18,17,8,9,16,911,0.21253310646541423,0.06797456959986481
484466,3035258255,0,1.0,0.0,0.0,0.12669523,0.22751833,1462.0,2.3468382,0.0,0.0,-1.0,5.0,33831.836,44500.957,3,21,17,7,18,13,3,21,17,10,22,17,930,0.5985035041970213,0.42767901633956495
481138,2633516393,0,1.0,0.0,0.0,0.29706696,0.37523916,1775.0,0.18027979,1.2480915,5.233732,6.2828975,4.0,29022.697,24730.04,6,8,16,18,11,16,6,9,17,18,11,16,998,0.2950830507499871,0.28704621389629725
484573,2380241206,0,1.0,0.0,0.0,0.33283773,0.41204077,1878.0,0.05900885,-2.831228,4.8575115,1.96254,3.0,15934.36,32825.836,9,29,19,14,13,10,10,31,23,14,13,10,981,0.1919847844581224,0.2500618238967426
484573,2211702483,0,1.0,0.0,0.0,0.2701665,0.34288716,4242.0,2.3451567,0.0,0.0,-1.0,3.0,30428.65,38547.402,5,30,24,12,16,9,5,30,24,12,16,11,2201,0.4827739617901877,0.2288899665037346
481013,1619291514,0,1.0,0.0,0.0,0.27665016,0.3194359,3425.0,1.9378282,1.9355433,2.2420926,3.067202,3.0,22347.898,31300.686,24,19,34,3,11,10,28,20,37,3,12,11,2110,0.2590555942151018,0.3587477861996571
481013,925861317,0,1.0,0.0,0.0,0.2961124,0.35565352,2741.0,0.9870534,1.3134172,2.722754,4.439373,3.0,36145.04,26381.375,5,9,24,10,22,10,5,9,24,13,22,10,1651,0.1755541076944066,0.5794425821449758
481013,334006411,0,1.0,0.0,0.0,0.26515886,0.38349894,2300.0,0.026960135,1.772829,4.2766347,11.792157,3.0,33678.02,24323.953,13,12,19,14,23,26,17,13,21,16,24,28,1050,0.0,0.30383167315343695
481013,1396332069,0,1.0,0.0,0.0,0.36675692,0.38669658,2658.0,0.31201208,0.0,0.0,-1.0,3.0,7898.444,22694.727,6,6,24,15,33,26,7,9,28,17,33,26,1307,0.590760743816914,0.703493660782646
473959,3042895681,0,1.0,0.0,0.0,0.20562075,0.2443724,1879.0,0.012784243,-0.48429528,4.21889,3.932065,4.0,28229.459,68573.875,12,28,20,7,10,8,13,30,23,7,10,8,849,0.02697867621735406,0.35940093291372344
484953,751991482,0,1.0,0.0,0.0,0.30281016,0.3738999,1337.0,1.171168,0.0,0.0,-1.0,4.0,0.0,20975.37,18,11,18,8,22,22,22,15,19,8,22,23,808,0.5720306052513109,0.30459235694734155
484097,339590717,0,1.0,0.0,0.0,0.235743,0.31067243,2699.0,0.09089507,0.38114536,2.889981,6.7158575,4.0,13296.232,63573.176,27,10,19,25,20,20,28,11,21,27,20,20,1338,0.006714541241578997,0.7123968735722639
484097,562197814,0,1.0,0.0,0.0,0.39210436,0.44884777,2371.0,0.5406633,0.46685392,1.9695668,3.0660532,3.0,29016.81,28616.08,7,6,18,9,15,15,7,6,18,10,16,16,1090,0.00022687063587101264,0.5014061217059518
474441,758627963,0,1.0,0.0,0.0,0.2688068,0.30557093,2328.0,0.19768697,-3.8405561,3.8405561,-3.8405561,3.0,34047.96,49483.45,6,12,16,10,10,11,8,12,17,10,10,11,1331,0.5457202278888971,0.5297869717663948
486376,715190051,0,1.0,0.0,0.0,0.14756832,0.2371695,2125.0,0.04656148,0.0,0.0,-1.0,3.0,22595.42,25056.969,13,22,16,13,16,17,13,23,18,13,16,17,1056,0.5551343699666265,0.41920927134459873
486689,658948596,0,1.0,0.0,0.0,0.212171,0.2892087,1955.0,1.2411715,3.345281,5.340136,10.404477,5.0,30155.406,30097.646,4,22,17,4,13,15,9,26,19,4,13,18,953,0.022425302035538053,0.5303414610411861
485051,2768117249,0,1.0,0.0,0.0,0.25489122,0.3292178,1883.0,0.119092226,1.4093363,2.2590766,5.364191,5.0,15515.846,38080.133,6,21,20,15,19,12,7,25,21,17,20,13,938,0.00021175734139433633,0.5759716325572162
485051,1793490477,0,1.0,0.0,0.0,0.22911443,0.2774583,2149.0,0.2951222,-1.2513411,9.409586,12.521436,4.0,26764.68,30394.912,7,25,19,16,12,15,8,26,22,19,13,16,1037,0.022084749372646928,0.447222242743081
476634,637297957,0,1.0,0.0,0.0,0.18874535,0.2504671,1824.0,0.031046927,-0.61420816,1.0739425,0.37389266,3.0,23265.328,35477.344,8,13,24,13,19,16,9,16,29,16,21,19,812,0.005609396863116567,0.26143506605286104
482374,734784624,0,1.0,0.0,0.0,0.47577175,0.56966585,2829.0,3.0577824,0.0,0.0,-1.0,3.0,32996.613,33529.242,9,39,24,9,16,11,10,40,24,11,16,12,1869,0.4749024953962303,0.27818832947961203
482374,2351438085,0,1.0,0.0,0.0,0.19491674,0.25900978,2313.0,0.7347689,3.431895,4.86616,7.696334,3.0,37030.07,22141.592,19,25,16,10,17,14,23,26,18,11,18,15,1110,0.3889204588243339,0.32724815992707934
482374,3431179476,0,1.0,0.0,0.0,0.16761678,0.24448235,1568.0,0.0112707615,0.0,0.0,-1.0,3.0,35274.613,32821.086,11,18,19,8,15,15,11,18,19,8,17,16,912,0.5943538134434063,0.19826899820920307
482374,3771541174,0,1.0,0.0,0.0,0.2619593,0.33794194,2281.0,0.61670256,0.0,0.0,-1.0,4.0,24359.094,32824.707,11,7,17,8,6,3,13,7,19,8,6,3,1596,0.0,0.7373738913521278
484710,4095294249,0,1.0,0.0,0.0,0.21658804,0.2961646,1689.0,0.74262553,4.1053505,5.6872745,11.1,4.0,28203.406,25995.984,3,4,17,11,9,5,5,4,17,12,9,5,866,0.02048384825816907,0.25252726743758713
484710,3346957790,0,1.0,0.0,0.0,0.27221894,0.31698075,1457.0,0.3412758,2.581528,4.864251,9.671928,3.0,38376.652,39171.168,14,16,19,8,8,16,15,17,21,8,8,16,842,0.10422689345370773,0.09211996776459841
484222,498058254,0,1.0,0.0,0.0,0.25163126,0.3756924,1627.0,0.022426441,0.0,0.0,-1.0,4.0,7848.278,28552.578,6,21,18,16,18,28,6,22,19,19,19,29,806,0.5279256710060085,0.4190796649749585
481638,2221784101,0,1.0,0.0,0.0,0.13406937,0.22335522,1434.0,2.8735542,1.0902952,2.8598173,5.4928823,5.0,27010.328,21704.35,6,16,16,4,11,24,6,16,16,5,11,24,922,0.2916882195352257,0.28115557054293827
484146,1814485701,0,1.0,0.0,0.0,0.21551925,0.29454902,1885.0,1.0440234,0.03765337,4.593833,8.471684,4.0,21410.883,20008.51,6,28,17,5,18,17,13,31,19,5,18,18,941,0.7182983675063622,0.3187235413036972
484146,3027491870,0,1.0,0.0,0.0,0.18969764,0.2690279,1817.0,0.4198287,-0.05569399,5.736948,11.65122,5.0,23590.639,31341.76,14,16,17,13,13,12,14,17,17,13,13,12,1038,0.022719785608554144,0.46427537846989375
486205,394793025,0,1.0,0.0,0.0,0.13324434,0.19379981,1616.0,2.7683082,1.2487397,2.9658704,5.594046,5.0,26124.277,31427.559,2,26,21,18,21,20,2,26,21,20,23,23,1003,0.013805786090509309,0.34188389162560573
486205,486320610,0,1.0,0.67517495,0.67517495,0.36767572,0.4602872,1572.0,0.3138622,0.0,0.0,-1.0,3.0,23941.496,24617.615,7,16,16,12,20,12,8,18,17,14,21,13,823,0.5644694263850787,0.316846825268029
486205,2333479009,0,1.0,0.0,0.0,0.2677285,0.32048503,1680.0,1.5006379,-2.4647367,4.8901796,2.9529061,3.0,22658.898,39815.367,8,7,18,12,8,6,10,8,19,12,10,7,1042,0.13019115232567546,0.14110965853411883
486273,463829617,0,1.0,0.0,0.0,0.2205024,0.25408304,2000.0,0.69349194,1.333042,3.3994012,7.848099,3.0,12005.8,42483.918,6,6,17,9,6,16,6,6,17,9,7,17,1303,0.18221759528177583,0.20985775591302247
480219,3252261527,0,1.0,0.0,0.0,0.18766253,0.27693188,2152.0,0.21099043,0.6941828,1.4837614,2.6343021,3.0,23836.176,52278.38,12,22,22,14,12,15,13,25,26,14,12,15,1027,1.568543410135348e-05,0.35240039894082165
480219,2812269219,0,1.0,0.0,0.0,0.19375162,0.2616507,1726.0,0.36581314,1.5000798,5.0684247,7.150956,4.0,21451.219,31998.389,11,22,17,13,15,11,13,24,17,13,16,12,878,0.0,0.25631966928751804
480219,3981251363,0,1.0,0.0,0.0,0.2500137,0.2953446,2020.0,0.9090282,-1.4407367,4.3791265,2.948792,4.0,14324.203,37216.895,10,7,16,14,12,14,11,9,18,17,13,15,1134,0.11370971835230603,0.499308986480015
474562,2792630568,0,1.0,0.0,0.0,0.26883483,0.32930583,2364.0,0.5332878,-1.6636822,2.4522185,0.12867533,3.0,36679.86,38892.52,3,20,16,6,8,9,3,20,16,6,8,9,1395,0.03948001257515332,0.5200279656736838
484466,3226037751,0,1.0,0.0,0.0,0.24862257,0.31885564,1820.0,0.45421052,0.0,0.0,-1.0,3.0,35409.305,27683.764,6,18,22,12,14,10,8,20,24,14,14,10,1083,0.49594446067099895,0.31128378938394663
484979,973431193,0,1.0,0.0,0.0,0.128272,0.18364677,1627.0,0.053391457,-0.75680226,1.5549444,0.30813703,3.0,23024.605,25401.547,12,22,17,6,15,14,14,22,17,6,16,16,842,0.0027004629554465698,0.1784110917581011
485950,3191393933,0,1.0,0.0,0.0,0.1293202,0.19765033,1908.0,0.06800671,0.0,0.0,-1.0,3.0,31057.06,32384.805,18,23,28,6,7,10,22,25,31,7,7,10,926,0.6756667643658036,0.3168961535945578
486658,1049746811,0,1.0,0.0,0.0,0.15943353,0.22393647,1712.0,0.18923467,-0.72922015,3.6726265,5.6953206,4.0,22805.584,35838.383,9,11,17,9,18,17,12,13,17,10,18,17,896,0.15525499062241166,0.28491256160469125
486658,302500760,0,1.0,0.0,0.0,0.21291769,0.2721555,1654.0,0.13350129,0.13949078,0.13949078,0.13949078,3.0,39606.42,44789.176,5,29,18,11,9,11,8,30,19,11,9,12,951,0.49853852574322244,0.2224850477506718
486658,2714745997,0,1.0,0.7134871,0.7134871,0.17947389,0.25079206,2170.0,0.49219215,0.0,0.0,-1.0,4.0,27445.297,40247.797,14,20,25,7,11,10,18,21,26,7,11,10,1136,0.5825838687405898,0.7059095590253935
486658,1822646069,0,1.0,0.0,0.0,0.34220442,0.4433302,1745.0,0.72287446,0.18909387,2.6700664,4.259234,3.0,27649.861,25383.79,11,18,19,10,16,13,14,20,21,10,17,14,1091,0.23318643204816558,0.1813883327325284
484016,296193806,0,1.0,0.0,0.0,0.43559325,0.5064826,2407.0,1.5028826,0.5099702,2.8377345,6.2206354,3.0,28021.625,34877.047,5,31,17,13,16,20,5,31,17,13,16,20,1509,0.253131182913063,0.35263147314891163
486205,2094031798,0,1.0,0.0,0.0,0.19869459,0.2791391,1564.0,1.0391494,-0.53770256,0.53770256,-0.53770256,3.0,25248.309,29143.562,6,30,17,13,11,15,7,31,17,14,11,15,937,0.47442475499301684,0.17819482157509148
486205,3803764768,0,1.0,0.567945,0.56794506,0.16748936,0.28298578,1645.0,1.6582528,0.0,0.0,-1.0,4.0,27117.816,20052.156,4,20,22,7,16,10,4,21,23,7,16,10,824,0.5252237687816625,0.41382384551951856
486205,314134888,0,1.0,0.0,0.0,0.14686356,0.19809501,2968.0,0.5313695,-1.2673197,5.0246506,4.8968477,3.0,37866.86,46153.727,2,25,16,3,7,2,2,25,16,3,8,3,1689,0.31667184770317425,0.5810961618901735
481591,442099493,0,1.0,0.0,0.0,0.4319189,0.5427746,2113.0,0.5709278,0.0,0.0,-1.0,5.0,23185.227,36428.89,4,11,16,13,13,19,4,12,18,15,17,22,1518,0.5447778104894235,0.7989424325429522
486310,398140107,0,1.0,0.0,0.0,0.19177914,0.27510318,1677.0,0.31935406,0.0,0.0,-1.0,3.0,35157.336,28869.516,16,15,22,13,15,12,21,17,24,14,15,12,864,0.06296306743290181,0.24465091039343712
486310,1520558028,0,1.0,0.0,0.0,0.28730255,0.34884277,2142.0,1.5221431,-1.5275798,4.8054743,6.044841,5.0,38423.344,30757.242,9,20,25,12,24,25,12,21,25,14,24,25,1393,0.0,0.7134326285089149
486310,3212720281,0,1.0,0.7849206,0.7849206,0.18430014,0.2162466,1815.0,0.2704432,-1.3124568,6.7891464,9.238555,3.0,28549.709,52891.4,2,21,16,9,15,17,5,24,19,12,16,18,1031,0.014710711712777713,0.1930628322571023
486310,549968403,0,1.0,0.0,0.0,0.15222342,0.18243818,1721.0,2.6060696,0.0,0.0,-1.0,4.0,38534.227,20443.594,7,22,17,9,18,14,10,24,21,10,19,15,962,0.5583025670573704,0.25771962904683055
483833,1868298897,0,1.0,0.0,0.0,0.21800038,0.26560974,1459.0,0.19506526,1.8954701,2.780891,4.754438,3.0,33897.566,23283.26,8,8,16,5,20,15,8,10,17,5,20,15,809,0.10493627691282792,0.10049022376351036
484126,766124004,0,1.0,0.0,0.0,0.32077453,0.34962562,1897.0,0.0541507,0.61579967,3.0679712,4.8834968,4.0,29600.441,48453.83,11,9,20,9,13,12,12,9,22,10,13,12,1124,0.004480974096844226,0.38832224097941737
484222,1053027907,0,1.0,0.0,0.0,0.22650407,0.32929376,1911.0,1.455738,1.3806723,5.087529,12.000388,3.0,25856.055,27005.344,4,23,19,6,15,17,7,25,21,7,15,17,1001,0.2626459679605814,0.14500349723919803
483370,2225647786,0,1.0,0.0,0.0,0.200912,0.27791676,1934.0,0.17737132,3.6924808,3.8093557,4.959956,3.0,31972.656,23643.045,9,14,18,8,18,16,10,16,19,8,18,16,889,0.0022252329230125767,0.21446480220428832
483370,1127412558,0,1.0,0.0,0.0,0.2405608,0.34918404,1891.0,0.020553827,0.0,0.0,-1.0,3.0,32787.094,27881.453,3,22,16,7,26,15,6,25,19,9,27,19,977,0.03404785877100036,0.3294752198307216
484146,2742808386,0,1.0,0.0,0.0,0.27144197,0.31702656,2155.0,1.114665,0.34003323,0.8716739,1.7119852,3.0,7197.2715,23901.219,16,9,18,1,12,15,20,10,20,1,12,15,1287,0.0,0.3899176860595611
484146,1411456755,0,1.0,0.0,0.0,0.2833348,0.36730042,2001.0,0.031657457,-0.82838875,2.1805928,2.355151,3.0,36754.043,35107.04,7,11,16,13,17,16,9,11,18,16,20,18,1071,0.31000220350404506,0.30303810527634667
476991,2769524848,0,1.0,0.98153365,0.98153365,0.6426366,0.68132657,7042.0,2.0344865,0.0,0.0,-1.0,8.0,20697.277,20570.234,6,24,27,9,10,8,6,24,27,9,10,8,4905,0.4994804286948975,0.2847548804626959
480307,1234800787,0,1.0,0.0,0.0,0.4004662,0.46730003,2584.0,0.16928053,0.0,0.0,-1.0,5.0,38021.125,38052.266,15,11,19,9,12,14,15,13,21,9,12,14,1668,0.09644401242169409,0.8745102235740648
480307,2239432225,0,1.0,0.9912317,0.9912317,0.17571844,0.24048987,1875.0,0.6181717,-1.7220674,4.36822,4.707342,4.0,34286.844,35350.74,6,26,25,20,18,18,9,29,26,22,19,19,885,0.25571541255595653,0.4687922025872596
480307,1054194038,0,1.0,0.0,0.0,0.20207196,0.21853277,1264.0,0.45421553,0.0,0.0,-1.0,3.0,35895.758,44655.254,3,13,16,13,20,15,3,14,17,13,21,16,801,0.5896787184168859,0.1264063382634859
486273,981085910,0,1.0,0.0,0.0,0.2561751,0.3270884,2026.0,0.09229326,1.0335459,5.2852283,9.304375,8.0,21372.324,33756.043,10,27,17,13,10,19,14,27,19,15,10,19,911,0.19828019294138288,0.8658969381765659
486273,262728789,0,1.0,0.0,0.0,0.28038442,0.33249456,2726.0,0.50076866,1.6799009,4.1740823,8.531589,4.0,22994.156,24730.545,14,6,16,10,8,19,16,7,19,10,9,20,1680,0.19836554171709642,0.7032012527732746
474562,2873411531,0,1.0,0.0,0.0,0.2172118,0.29512984,2407.0,0.25702024,2.1683576,2.7220178,5.069063,6.0,38975.08,42271.203,10,22,17,6,9,7,14,33,18,7,9,7,1376,9.608495233537351e-05,0.8218585117476228
486706,670614643,0,1.0,0.0,0.0,0.1795624,0.21404734,1721.0,0.016258717,3.9395928,10.195029,20.428873,4.0,30045.469,37609.16,9,14,21,9,16,16,14,15,24,12,17,17,981,0.2769211312551827,0.30477128709854795
486706,801878525,0,1.0,0.0,0.0,0.26795587,0.35799676,2395.0,1.6213355,0.0,0.0,-1.0,4.0,31260.12,35102.766,13,8,21,22,22,19,21,13,24,24,27,20,1440,0.623927989411926,0.6936575856008556
481616,988239333,0,1.0,0.0,0.0,0.20153792,0.28003103,2094.0,1.0572188,0.0,0.0,-1.0,3.0,27402.387,29533.076,24,12,17,9,21,17,27,14,19,11,22,17,854,0.6211220025091289,0.41317329788019974
481616,1575930330,0,1.0,0.0,0.0,0.2692724,0.3718717,3045.0,0.006363988,1.1052345,1.9129512,2.976793,3.0,22057.012,68558.8,17,13,24,10,18,11,19,13,26,10,18,11,1836,0.05504570713924062,0.7251729114108613
481616,1307782760,0,1.0,0.0,0.0,0.23989287,0.36328816,2335.0,0.14676294,5.579557,5.579557,5.579557,3.0,7684.6655,23200.232,10,16,17,13,20,18,11,17,17,16,21,19,1120,0.6774958413130506,0.3841275624623236
481616,2817948376,0,1.0,0.0,0.0,0.2741441,0.32756293,2028.0,0.11523134,1.0730114,5.2808623,10.157029,3.0,39983.234,55142.348,17,10,16,13,15,22,18,10,16,15,16,22,1106,0.010069674098360903,0.20583709843494058
485950,2563750694,0,1.0,0.0,0.0,0.19978784,0.2034022,1606.0,0.06545305,0.0,0.0,-1.0,3.0,32870.45,34235.16,6,7,18,7,22,15,8,7,20,7,23,16,1000,0.6006187557606779,0.21803600247043942
486706,500578521,0,1.0,0.0,0.0,0.20787778,0.24154258,2394.0,0.050857544,1.3348933,3.0440629,7.227886,3.0,30215.777,38295.793,14,24,20,15,13,14,15,25,20,15,15,16,1168,0.07631040202083184,0.3641692867908378
